brand,ad_id,advertiser,advertiser_type,page_id,ad_platform,publisher_platforms,start_date,days_running,status,media_type,creative_text_en,creative_text_original,link_url,cta,banner_preview_url,video_url,language_code,region,inclusion_reason,ad_library_url
Cash App,4253285731576177,Cash App (OFFICIAL),OFFICIAL,888799511134149,Facebook,INSTAGRAM,2026-03-02,25,Active,VIDEO,{{product.brand}},{{product.brand}},http://play.google.com/store/apps/details?id=com.squareup.cash,Install now,https://scontent-phl2-1.xx.fbcdn.net/v/t39.35426-6/645313550_1237653991877528_237888718383549791_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=wcBQ5YjixrMQ7kNvwGLJJJe&_nc_oc=AdqfApI0vaCq9s1PBIqGW-4lNAYNcqG4Z_zXYHVGJm-tNMlydqTXlD0RBvOju6f3GJg&_nc_zt=14&_nc_ht=scontent-phl2-1.xx&_nc_gid=VfpNESDLw577-4uGbT_HIg&_nc_ss=7a30f&oh=00_Afx8GXghlTHFOrb7IEaJpkzz6UMZMj862zvklRGImZHgXA&oe=69CC35E4,https://video-phl2-1.xx.fbcdn.net/o1/v/t2/f2/m366/AQNCvSoBnXXc-eaPFtg_SEdAFBRC8iE6HoCDsZpDawdmuNI6RuO1Bzy3fRRZ5tV04yhZutDflV2IiNFmgZyfwWl_7_11ChCCJiXy5GQqLsKMjA.mp4?_nc_cat=106&_nc_sid=5e9851&_nc_ht=video-phl2-1.xx.fbcdn.net&_nc_ohc=vFVSn6FSZtAQ7kNvwFbYT4O&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzIuNzIwLmRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHAiLCJ4cHZfYXNzZXRfaWQiOjg4MzUwODU1NzQxNjM5NSwiYXNzZXRfYWdlX2RheXMiOjc4LCJ2aV91c2VjYXNlX2lkIjoxMDc5OSwiZHVyYXRpb25fcyI6MzIsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=e8a526a176c409b0&_nc_vs=HBksFQIYRWZiX2VwaGVtZXJhbC81ODQ3OUEwRTk5Mzg5NERDMjlBODEwNTUxRTIzM0I5RF9tdF8xX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhhAZmJfcGVybWFuZW50LzdFNDk5RTk4NjQwQTNGMjM5NTU3MUZERTFGNDBFM0E3X2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACaWn8Tb--KRAxUCKAJDMiwXQEAwAAAAAAAYGWRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHARAHUAZd6oAQA&_nc_gid=VfpNESDLw577-4uGbT_HIg&_nc_ss=7a30f&_nc_zt=28&oh=00_Afwg4-fudNNqTUvbYm4RPJxaOM7dEr_k584KpXVo5kJDTw&oe=69CC4A86,en,USA,Official brand page direct product promotion,https://www.facebook.com/ads/library/?id=4253285731576177
Cash App,1400877551318994,Cash App (OFFICIAL),OFFICIAL,888799511134149,Facebook,INSTAGRAM,2026-03-02,25,Active,VIDEO,{{product.brand}},{{product.brand}},http://itunes.apple.com/app/id711923939,Install now,https://scontent-phl2-1.xx.fbcdn.net/v/t39.35426-6/644214776_917137777775592_249420180139168133_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=s0bZrRJM9wwQ7kNvwGMQ01k&_nc_oc=AdqaJ4BLxXtan-eFCayUbzSQjtwEoSPM2hFlpEI5OSLpfy8D5Q9kXL4bJb58_EiexRw&_nc_zt=14&_nc_ht=scontent-phl2-1.xx&_nc_gid=VfpNESDLw577-4uGbT_HIg&_nc_ss=7a30f&oh=00_AfxPmCK-kBgiHrqMqr2o7qRT3n-YgwGE3GmATgiq5P4kZQ&oe=69CC2FB6,https://video-phl2-1.xx.fbcdn.net/o1/v/t2/f2/m366/AQNG8Lm_AaGSke0UsqMNP2tw4hpZdI3iqwqpUUtGYiF6Vx2BYQ3opaljMX5iqGI4Z9sWcm3P53VfoAgaptyf6NLIk_ogWuHWjE35Tp3teU0Iiw.mp4?_nc_cat=100&_nc_sid=5e9851&_nc_ht=video-phl2-1.xx.fbcdn.net&_nc_ohc=duTFYNWqV4oQ7kNvwG7uOYt&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzIuNzIwLmRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHAiLCJ4cHZfYXNzZXRfaWQiOjEzMDA1MTE4ODIwOTg2MDIsImFzc2V0X2FnZV9kYXlzIjo3MywidmlfdXNlY2FzZV9pZCI6MTA3OTksImR1cmF0aW9uX3MiOjksInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=c3c8d63674a77799&_nc_vs=HBkcFQIYRWZiX2VwaGVtZXJhbC85QTQ3MEM3NUNBOERGODBBOTZDMEE3MDY0MThBMDk4M19tdF8xX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACbU3pHM4LPPBBUCKAJDMiwXQCIQ5WBBiTcYGWRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHARAHUAZd6oAQA&_nc_gid=VfpNESDLw577-4uGbT_HIg&_nc_ss=7a30f&_nc_zt=28&oh=00_AfyODx7_7XdEdbZQECW-LMZ4LXexC85Jq2jmtSRufp3mLA&oe=69CC4B24,en,USA,Official brand page direct product promotion,https://www.facebook.com/ads/library/?id=1400877551318994
Cash App,898394806380445,Cash App (OFFICIAL),OFFICIAL,888799511134149,Facebook,INSTAGRAM,2026-03-02,25,Active,VIDEO,{{product.brand}},{{product.brand}},http://itunes.apple.com/app/id711923939,Install now,https://scontent-phl2-1.xx.fbcdn.net/v/t39.35426-6/646373461_892841133751254_2779689408144516144_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=ZRgkcFK5LIMQ7kNvwECNOm0&_nc_oc=AdryVO8ODWTIcGkWoq2ziST5JnmIO8XyfYiI8HevoU4eLvzDs6sDkVStzpXEm4fWtFM&_nc_zt=14&_nc_ht=scontent-phl2-1.xx&_nc_gid=VfpNESDLw577-4uGbT_HIg&_nc_ss=7a30f&oh=00_AfzCLoesrnoSKE2ZcSu8DnZJZjAL-PAzRFYp3ODuI_maIA&oe=69CC470E,https://video-phl2-1.xx.fbcdn.net/o1/v/t2/f2/m366/AQNpRrsyNU2Ar2dn2FT98BbEH_qh1x-j9QY1-2mw2IZ7Up6C_rk2uGglAWR4ztA7ZK6mILAVG0RW6yeeaJXGww-O6UQ4bz9C7gt0I3sot0LYqQ.mp4?_nc_cat=111&_nc_sid=5e9851&_nc_ht=video-phl2-1.xx.fbcdn.net&_nc_ohc=gPqQzPkIEaoQ7kNvwEqiGSs&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzIuNzIwLmRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHAiLCJ4cHZfYXNzZXRfaWQiOjQyNTM3OTI3NTgyMDEzNTYsImFzc2V0X2FnZV9kYXlzIjoxMjksInZpX3VzZWNhc2VfaWQiOjEwNzk5LCJkdXJhdGlvbl9zIjo2LCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=7ffe435b7b22d9f6&_nc_vs=HBksFQIYRWZiX2VwaGVtZXJhbC81QzQ0RkJDODhEMDFCRUY2NDBCOTcwODBCMkM1OTVBMl9tdF8xX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhhAZmJfcGVybWFuZW50LzRENDgyNzNGOTM0NUQ0M0Q1REU0MTIyMTFFREMxQTg1X2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACaY8OfkqbOODxUCKAJDMiwXQBgAAAAAAAAYGWRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHARAHUAZd6oAQA&_nc_gid=VfpNESDLw577-4uGbT_HIg&_nc_ss=7a389&_nc_zt=28&oh=00_AfyhCSp3Q7vb2DPYqd2hV4jGIo3uFy7yPpfn56wJOAKvkA&oe=69CC4625,en,USA,Official brand page direct product promotion,https://www.facebook.com/ads/library/?id=898394806380445
Cash App,1611105656884858,Cash App (OFFICIAL),OFFICIAL,888799511134149,Facebook,INSTAGRAM,2026-03-02,25,Active,IMAGE,{{product.brand}},{{product.brand}},http://play.google.com/store/apps/details?id=com.squareup.cash,Install now,,,en,USA,Official brand page direct product promotion,https://www.facebook.com/ads/library/?id=1611105656884858
Cash App,1571381154082863,Cash App (OFFICIAL),OFFICIAL,888799511134149,Facebook,INSTAGRAM,2026-02-18,37,Active,VIDEO,"No fees when you auto invest, round up or get paid in bitcoin on Cash App","No fees when you auto invest, round up or get paid in bitcoin on Cash App",http://play.google.com/store/apps/details?id=com.squareup.cash,Install now,,,en,USA,Official brand page direct product promotion,https://www.facebook.com/ads/library/?id=1571381154082863
Cash App,1238640815026129,Cash App (OFFICIAL),OFFICIAL,888799511134149,Facebook,INSTAGRAM,2026-03-01,26,Active,IMAGE,{{product.brand}},{{product.brand}},http://play.google.com/store/apps/details?id=com.squareup.cash,Install now,,,en,USA,Official brand page direct product promotion,https://www.facebook.com/ads/library/?id=1238640815026129
Cash App,1799372764077464,Cash App (OFFICIAL),OFFICIAL,888799511134149,Facebook,INSTAGRAM,2026-03-05,22,Active,IMAGE,{{product.brand}},{{product.brand}},http://play.google.com/store/apps/details?id=com.squareup.cash,Install now,,,en,USA,Official brand page direct product promotion,https://www.facebook.com/ads/library/?id=1799372764077464
Cash App,1410399284217961,Cash App (OFFICIAL),OFFICIAL,888799511134149,Facebook,INSTAGRAM,2026-03-05,22,Active,IMAGE,{{product.brand}},{{product.brand}},http://play.google.com/store/apps/details?id=com.squareup.cash,Install now,,,en,USA,Official brand page direct product promotion,https://www.facebook.com/ads/library/?id=1410399284217961
Cash App,2540405409750143,Cash App (OFFICIAL),OFFICIAL,888799511134149,Facebook,INSTAGRAM,2026-02-10,45,Active,VIDEO,"No fees when you auto invest, round up or get paid in bitcoin on Cash App","No fees when you auto invest, round up or get paid in bitcoin on Cash App",http://play.google.com/store/apps/details?id=com.squareup.cash,Install now,,,en,USA,Official brand page direct product promotion,https://www.facebook.com/ads/library/?id=2540405409750143
Cash App,1920456458570964,Cash App (OFFICIAL),OFFICIAL,888799511134149,Facebook,INSTAGRAM,2026-03-13,14,Active,IMAGE,{{product.brand}},{{product.brand}},http://itunes.apple.com/app/id711923939,Install now,,,en,USA,Official brand page direct product promotion,https://www.facebook.com/ads/library/?id=1920456458570964
Cash App,1635046500851460,Cash App (OFFICIAL),OFFICIAL,888799511134149,Facebook,INSTAGRAM,2026-03-02,25,Active,VIDEO,{{product.brand}},{{product.brand}},http://itunes.apple.com/app/id711923939,Install now,https://scontent-phl2-1.xx.fbcdn.net/v/t39.35426-6/645606997_4266684360276409_4706630472087884903_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=St-A9sXp5UoQ7kNvwE69dev&_nc_oc=AdplG8X3ge4DybIc3N1AX9PAe-ZFhegpdnGga1y3xXKYJEhKGVVDFwJU7au6WuAcoDg&_nc_zt=14&_nc_ht=scontent-phl2-1.xx&_nc_gid=WCZ8nktS8B6q0Pbgx47e1g&_nc_ss=7a30f&oh=00_AfwuFyi5OZGZjM7NqKOs8Yku3esB2yMH-3W0fJ-JprwdOQ&oe=69CC5335,https://video-phl2-1.xx.fbcdn.net/o1/v/t2/f2/m366/AQPLSr4I0iYu8x2woY8BPOPsH7NAitvW0BzSpbkfByarqBqFqdKzu3u2Fq9GwvftY-5BXyLFnmIHZ6Z1GFzcLC6iPCltgstuuGZOwdBbUjgKJQ.mp4?_nc_cat=108&_nc_sid=5e9851&_nc_ht=video-phl2-1.xx.fbcdn.net&_nc_ohc=I99i5eVcd5EQ7kNvwGf-Yn-&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzIuNzIwLmRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHAiLCJ4cHZfYXNzZXRfaWQiOjEyNjMwNzk0MTkyMTE3MDAsImFzc2V0X2FnZV9kYXlzIjo3OCwidmlfdXNlY2FzZV9pZCI6MTA3OTksImR1cmF0aW9uX3MiOjM0LCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=e438efb256aebb7a&_nc_vs=HBksFQIYRWZiX2VwaGVtZXJhbC8wQzQ0QjRCRjVENDNBOENDMEVFMzY5MkMwMDM0NDc5Ql9tdF8xX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhhAZmJfcGVybWFuZW50LzE4NEUzRjYxRkQyNTA5RTdDQ0EyMjBGM0EzNTFERDgzX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACbovteB87C-BBUCKAJDMiwXQEFqn752yLQYGWRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHARAHUAZd6oAQA&_nc_gid=WCZ8nktS8B6q0Pbgx47e1g&_nc_ss=7a389&_nc_zt=28&oh=00_AfyA_5G-XU9bFK4uxlXcfi-0nBld-ryIYtkX0cB060vqTA&oe=69CC3D44,en,USA,Official brand page direct product promotion,https://www.facebook.com/ads/library/?id=1635046500851460
Cash App,892023403639766,Cash App (OFFICIAL),OFFICIAL,888799511134149,Facebook,INSTAGRAM,2026-03-02,25,Active,VIDEO,The way money should work,The way money should work,http://itunes.apple.com/app/id711923939,Install now,,,en,USA,Official brand page direct product promotion,https://www.facebook.com/ads/library/?id=892023403639766
Cash App,777394205422167,Cash App (OFFICIAL),OFFICIAL,888799511134149,Facebook,INSTAGRAM,2026-03-02,25,Active,VIDEO,The way money should work,The way money should work,http://itunes.apple.com/app/id711923939,Install now,,,en,USA,Official brand page direct product promotion,https://www.facebook.com/ads/library/?id=777394205422167
Cash App,1236248958703838,Cash App (OFFICIAL),OFFICIAL,888799511134149,Facebook,INSTAGRAM,2026-03-13,14,Active,IMAGE,{{product.brand}},{{product.brand}},http://itunes.apple.com/app/id711923939,Install now,,,en,USA,Official brand page direct product promotion,https://www.facebook.com/ads/library/?id=1236248958703838
Cash App,1977508449852329,Cash App (OFFICIAL),OFFICIAL,888799511134149,Facebook,INSTAGRAM,2026-03-01,26,Active,IMAGE,{{product.brand}},{{product.brand}},http://play.google.com/store/apps/details?id=com.squareup.cash,Install now,,,en,USA,Official brand page direct product promotion,https://www.facebook.com/ads/library/?id=1977508449852329
Cash App,1430396358789711,Cash App (OFFICIAL),OFFICIAL,888799511134149,Facebook,INSTAGRAM,2026-02-18,37,Active,VIDEO,"When you buy bitcoin on Cash App, it's yours","When you buy bitcoin on Cash App, it's yours",http://play.google.com/store/apps/details?id=com.squareup.cash,Install now,,,en,USA,Official brand page direct product promotion,https://www.facebook.com/ads/library/?id=1430396358789711
Cash App,1309264201031733,Cash App (OFFICIAL),OFFICIAL,888799511134149,Facebook,INSTAGRAM,2026-03-02,25,Active,VIDEO,{{product.brand}},{{product.brand}},http://itunes.apple.com/app/id711923939,Install now,https://scontent-phl2-1.xx.fbcdn.net/v/t39.35426-6/646001434_25261874093488143_1411989503090192756_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=sdG7D6nuhQMQ7kNvwFJGQHQ&_nc_oc=AdoFurpyIBgb07T1sFynXWisFcB2-nYHLmNIy9ZJYij8H70EYypwivjKq2eguCYKDBo&_nc_zt=14&_nc_ht=scontent-phl2-1.xx&_nc_gid=WCZ8nktS8B6q0Pbgx47e1g&_nc_ss=7a30f&oh=00_AfxcG9IwsZHLGnW59TgnS0-_tY4I00SwKomG_wAmTqZhAQ&oe=69CC5641,https://video-phl2-1.xx.fbcdn.net/o1/v/t2/f2/m366/AQMZSHCmlJwCAteNFi2puVStguLH8uKZ1hom1gP38pbvJPdkE8J9_QL-8IRUySXz1FLtrAeo1W-XedfOaNSRQchKDIhvOjGSfDVguU3yP9dLuw.mp4?_nc_cat=101&_nc_sid=5e9851&_nc_ht=video-phl2-1.xx.fbcdn.net&_nc_ohc=keVIy0kbbB4Q7kNvwFjhICH&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzIuNzIwLmRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHAiLCJ4cHZfYXNzZXRfaWQiOjEzMzUzNjIxNzc5NzUwMDMsImFzc2V0X2FnZV9kYXlzIjoxODQsInZpX3VzZWNhc2VfaWQiOjEwNzk5LCJkdXJhdGlvbl9zIjoyNSwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&vs=1e7ba006106c5156&_nc_vs=HBksFQIYRWZiX2VwaGVtZXJhbC9BNzQ3MjE2OUY0MzMzNjRBQUM5MDJBMDU5MjA1Q0VCRF9tdF8xX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhhAZmJfcGVybWFuZW50Lzk3NDNEOTIyOEIzQjdFRTQ3RDYyN0MzRjM0QTg5Rjk1X2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACa2i57Ep6DfBBUCKAJDMiwXQDlu2RaHKwIYGWRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHARAHUAZd6oAQA&_nc_gid=WCZ8nktS8B6q0Pbgx47e1g&_nc_ss=7a30f&_nc_zt=28&oh=00_AfxAqCPM-f90CoWPOfP2A4RO79lD6E4tdD2RGhNrDzB5Zg&oe=69CC3CCF,en,USA,Official brand page direct product promotion,https://www.facebook.com/ads/library/?id=1309264201031733
Cash App,1994665577930372,Cash App (OFFICIAL),OFFICIAL,888799511134149,Facebook,INSTAGRAM,2026-03-05,22,Active,IMAGE,{{product.brand}},{{product.brand}},http://play.google.com/store/apps/details?id=com.squareup.cash,Install now,,,en,USA,Official brand page direct product promotion,https://www.facebook.com/ads/library/?id=1994665577930372
Cash App,916159677975336,Cash App (OFFICIAL),OFFICIAL,888799511134149,Facebook,INSTAGRAM,2026-03-05,22,Active,IMAGE,{{product.brand}},{{product.brand}},http://itunes.apple.com/app/id711923939,Install now,,,en,USA,Official brand page direct product promotion,https://www.facebook.com/ads/library/?id=916159677975336
Cash App,941024754943046,Cash App (OFFICIAL),OFFICIAL,888799511134149,Facebook,INSTAGRAM,2026-03-09,18,Active,VIDEO,The way money should work,The way money should work,http://itunes.apple.com/app/id711923939,Install now,,,en,USA,Official brand page direct product promotion,https://www.facebook.com/ads/library/?id=941024754943046
Cash App,804904575304253,Cash App (OFFICIAL),OFFICIAL,888799511134149,Facebook,INSTAGRAM,2026-03-02,25,Active,IMAGE,Keep your money safe from fraud with the proactive security features of a Cash App Card.,Keep your money safe from fraud with the proactive security features of a Cash App Card.,http://play.google.com/store/apps/details?id=com.squareup.cash,Install now,,,en,USA,Official brand page direct product promotion,https://www.facebook.com/ads/library/?id=804904575304253
Cash App,771676312664149,Cash App (OFFICIAL),OFFICIAL,888799511134149,Facebook,INSTAGRAM,2026-03-02,25,Active,VIDEO,The way money should work,The way money should work,http://play.google.com/store/apps/details?id=com.squareup.cash,Install now,,,en,USA,Official brand page direct product promotion,https://www.facebook.com/ads/library/?id=771676312664149
Cash App,1958472698431159,Cash App (OFFICIAL),OFFICIAL,888799511134149,Facebook,INSTAGRAM,2026-03-09,18,Active,VIDEO,Get a Cash App Card today,Get a Cash App Card today,http://itunes.apple.com/app/id711923939,Install now,,,en,USA,Official brand page direct product promotion,https://www.facebook.com/ads/library/?id=1958472698431159
Cash App,1415352293666812,Cash App (OFFICIAL),OFFICIAL,888799511134149,Facebook,INSTAGRAM,2026-03-09,18,Active,VIDEO,The way money should work,The way money should work,http://itunes.apple.com/app/id711923939,Install now,,,en,USA,Official brand page direct product promotion,https://www.facebook.com/ads/library/?id=1415352293666812
Cash App,953208850593363,Cash App (OFFICIAL),OFFICIAL,888799511134149,Facebook,INSTAGRAM,2026-03-13,14,Active,IMAGE,{{product.brand}},{{product.brand}},http://play.google.com/store/apps/details?id=com.squareup.cash,Install now,,,en,USA,Official brand page direct product promotion,https://www.facebook.com/ads/library/?id=953208850593363
Cash App,1262404669170920,Cash App (OFFICIAL),OFFICIAL,888799511134149,Facebook,INSTAGRAM,2026-03-09,18,Active,VIDEO,Get a Cash App Card today,Get a Cash App Card today,http://play.google.com/store/apps/details?id=com.squareup.cash,Install now,,,en,USA,Official brand page direct product promotion,https://www.facebook.com/ads/library/?id=1262404669170920
Cash App,781319404568314,Cash App (OFFICIAL),OFFICIAL,888799511134149,Facebook,INSTAGRAM,2026-03-02,25,Active,VIDEO,{{product.brand}},{{product.brand}},http://play.google.com/store/apps/details?id=com.squareup.cash,Install now,https://scontent-phl2-1.xx.fbcdn.net/v/t39.35426-6/645912833_1342190511007093_6003959975699953085_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=5oPAEC3Tl54Q7kNvwHdHHG6&_nc_oc=AdrvutQR1bETlYCO1A_1D1udiWaVbULzEJAlfSsyWJOjzwkqhrCwr3wUB1nLbOSkrrQ&_nc_zt=14&_nc_ht=scontent-phl2-1.xx&_nc_gid=ufZR3zgXmGWetALWgCnjwg&_nc_ss=7a389&oh=00_AfyEIccSWERaApS4ysZCEoSTJne60pSJslUX402XEk2PSg&oe=69CC3FA1,https://video-phl2-1.xx.fbcdn.net/o1/v/t2/f2/m366/AQOgbeniifq6N6eiMlx0D2mcuIqVZN25PK-W9PxNcYkdhNsKWLkXmTH3i3svQwgnffJDMC-QssZJVh4EZKSRLM9T_L-7G1hRmO2pF55LrZf1IA.mp4?_nc_cat=105&_nc_sid=5e9851&_nc_ht=video-phl2-1.xx.fbcdn.net&_nc_ohc=1EXcfWaFtfsQ7kNvwHJCjcz&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzIuNzIwLmRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHAiLCJ4cHZfYXNzZXRfaWQiOjg3MDMyOTIzOTE5ODI3NiwiYXNzZXRfYWdlX2RheXMiOjczLCJ2aV91c2VjYXNlX2lkIjoxMDc5OSwiZHVyYXRpb25fcyI6MTAsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=e9a9c64d286ddfe&_nc_vs=HBkcFQIYRWZiX2VwaGVtZXJhbC84QjQyQjg1M0M4M0Y3OTc1QUFDQUZCRTE3OTc2MEQ5Rl9tdF8xX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACaI6Z6S6uOLAxUCKAJDMiwXQCQAAAAAAAAYGWRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHARAHUAZd6oAQA&_nc_gid=ufZR3zgXmGWetALWgCnjwg&_nc_ss=7a30f&_nc_zt=28&oh=00_AfyVaIOZwoCZOZX70Kg8-87GIgNjGHvSL7YT1GRfZ9vo5g&oe=69CC3DAF,en,USA,Official brand page direct product promotion,https://www.facebook.com/ads/library/?id=781319404568314
Cash App,1821440975186098,Cash App (OFFICIAL),OFFICIAL,888799511134149,Facebook,INSTAGRAM,2026-03-02,25,Active,VIDEO,{{product.brand}},{{product.brand}},http://itunes.apple.com/app/id711923939,Install now,https://scontent-phl2-1.xx.fbcdn.net/v/t39.35426-6/646069105_2812810522401707_1315014167558052231_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=0gqJtiytkfcQ7kNvwG4STo6&_nc_oc=Adrg5oEMUOuWG9zbl98lGgTpXyD5cIvQNLof6uxSzzf3nvzB2Cl0_64cmLK52-8RRgk&_nc_zt=14&_nc_ht=scontent-phl2-1.xx&_nc_gid=7OjOazqo8mxr8rVykTBb0w&_nc_ss=7a30f&oh=00_Afzkftfw_AcUdXwsENIhmTuHjvcUzDYHlzS5C623Tqz0Lw&oe=69CC5663,https://video-phl2-1.xx.fbcdn.net/o1/v/t2/f2/m366/AQNB-QYc_s-gyZTsiPKLFO5OTseyjXC_oWKeUEzuviiyCr967WceWQCUYTziRWpONPLr4di_3PKKbkZI5947X5wpgGljthaomDSQcFiUQVAR2Q.mp4?_nc_cat=109&_nc_sid=5e9851&_nc_ht=video-phl2-1.xx.fbcdn.net&_nc_ohc=JRb8BxjseqEQ7kNvwGTWb89&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzIuNzIwLmRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHAiLCJ4cHZfYXNzZXRfaWQiOjExNTU5MTUyMzYxNzMxNTQsImFzc2V0X2FnZV9kYXlzIjoxMjksInZpX3VzZWNhc2VfaWQiOjEwNzk5LCJkdXJhdGlvbl9zIjoxNSwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&vs=b314a9ac67339658&_nc_vs=HBksFQIYRWZiX2VwaGVtZXJhbC81QjQzNDM4NEMyMEUyRDk4NjdFNURGNjA1Q0U2MUNCMF9tdF8xX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhhAZmJfcGVybWFuZW50LzdGNEUzQTFGREU3MjQ4MkU1RTcyRjg5MTk1ODM0Nzg0X2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACbEldfQj9ONBBUCKAJDMiwXQC4AAAAAAAAYGWRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHARAHUAZd6oAQA&_nc_gid=7OjOazqo8mxr8rVykTBb0w&_nc_ss=7a30f&_nc_zt=28&oh=00_AfzP_YWF3B8x3yvK8rdJ8rqvAfg3_N6qpYJKlWI-Ns3uIA&oe=69CC42AF,en,USA,Official brand page direct product promotion,https://www.facebook.com/ads/library/?id=1821440975186098
